"","ENTREZID","SYMBOL","ENSEMBL","SRR7251660","SRR7251661","SRR7251662","SRR7251664","SRR7251665","SRR7251667","SRR7251668","SRR7251670"
"571","100170221","SNAR-H",NA,0,0,0,0,0,0,0,0
"572","100170222","SNAR-I",NA,0,0,0,0,0,0,0,0
"573","100170226","SNAR-C3",NA,0,0,0,0,0,0,0,0
"574","100170227","SNAR-D",NA,0,0,0,0,0,0,0,0
"575","100170228","SNAR-G2",NA,0,0,0,0,0,0,0,0
"576","100170229","SRRM5","ENSG00000226763",0,0,0,0,0,0,0,0
"577","100170765","ERICH4","ENSG00000204978",0,0,0,0,0,0,0,0
"578","100170841","EPOP","ENSG00000273604",2,0,0,3,0,0,0,0
"579","100170841","EPOP","ENSG00000277303",2,0,0,3,0,0,0,0
"581","100187716","MIR1224","ENSG00000221120",0,0,0,0,0,0,0,0
"582","100188847","MIR1225","ENSG00000221656",0,0,0,0,0,0,0,0
"583","100188893","TOMM6","ENSG00000214736",0,0,0,0,0,0,0,0
"584","100188947","HECTD2-AS1",NA,4,1,0,0,0,0,0,0
"585","100188949","LINC00426","ENSG00000238121",5,15,8,0,42,0,3,0
"586","100188953","LINC00092","ENSG00000225194",0,1,4,1,3,0,0,0
"587","100188954","DNMBP-AS1","ENSG00000227695",0,0,2,0,3,0,1,0
"588","100189589","DCTN1-AS1","ENSG00000237737",0,0,0,0,1,0,0,0
"590","100190938","RAMP2-AS1","ENSG00000197291",7,0,0,0,0,0,0,0
"591","100190939","TPT1-AS1",NA,23,49,28,4,115,0,1,0
"592","100190940","LINC02418","ENSG00000214039",0,0,0,0,0,0,0,0
"593","100190949","C5orf52","ENSG00000187658",0,0,0,0,0,0,0,0
"594","100190986","LOC100190986",NA,0,1,0,2,1,0,0,0
"595","100191040","C2CD4D","ENSG00000225556",0,2,0,2,6,0,0,0
"596","100192204","PPIAP30","ENSG00000206448",0,2,1,0,2,0,1,0
"597","100192378","ZFHX4-AS1","ENSG00000253661",0,0,0,0,0,0,0,0
"598","100192379","PP12613","ENSG00000226757",0,0,0,0,0,0,0,0
"599","100192386","FLJ16779","ENSG00000275620",2,0,0,0,0,0,0,0
"600","100192420","LINC01634","ENSG00000235295",0,0,1,0,1,0,0,0
"601","100192426","LOC100192426","ENSG00000266149",2,0,0,0,0,0,0,0
"606","100216001","MANCR","ENSG00000231298",17,0,0,1,0,0,0,0
"607","100216479","FAR2P2",NA,0,1,0,0,0,0,0,0
"608","100216545","KMT2E-AS1",NA,15,44,32,6,57,19,43,11
"609","100216546","LINC01004",NA,16,104,53,8,153,9,34,10
"612","100233156","LOC100233156","ENSG00000188681",2,2,1,3,43,0,1,0
"613","100233209","PCED1B-AS1","ENSG00000247774",5,148,59,7,172,4,24,4
"615","100240734","LOC100240734",NA,0,0,0,0,0,0,0,0
"616","100240735","LOC100240735","ENSG00000250654",0,1,1,0,2,0,0,0
"620","100268168","LOC100268168","ENSG00000204758",0,4,1,3,4,1,0,0
"621","100270679","LINC01432","ENSG00000234435",1,0,0,0,0,0,0,0
"622","100270746","LOC100270746",NA,2,0,0,3,0,0,0,0
"623","100270804","LINC00653",NA,0,4,4,2,14,0,1,0
"624","100271702","LINC00940","ENSG00000235049",0,1,3,0,0,0,0,0
"625","100271702","LINC00940","ENSG00000285233",0,1,3,0,0,0,0,0
"626","100271715","ARHGEF33","ENSG00000214694",5,3,2,3,3,0,1,0
"627","100271722","LINC00899",NA,0,6,0,0,0,0,0,0
"628","100271832",NA,NA,0,0,0,0,0,0,0,0
"629","100271835","LIMS3-LOC440895","ENSG00000284337",0,1,0,0,0,0,0,0
"630","100271836","SMG1P3","ENSG00000180747",9,76,25,6,136,10,88,1
"631","100271846","ERVV-2","ENSG00000268964",6,0,0,0,0,0,0,0
"632","100271849","MEF2B","ENSG00000213999",0,1,0,0,0,0,0,0
"633","100271873","AIRN","ENSG00000268257",4,6,8,0,6,3,1,2
"634","100271927","RASA4B","ENSG00000170667",0,2,2,0,12,0,0,0
"635","100272147","CMC4","ENSG00000182712",0,0,0,0,0,0,0,0
"636","100272216",NA,NA,0,0,4,0,5,0,0,0
"637","100272217","LOC100272217",NA,2,0,0,0,2,0,1,0
"638","100272228","EOLA2-DT","ENSG00000235703",0,0,0,0,0,0,0,0
"639","100286793",NA,NA,0,1,0,0,0,0,0,0
"640","100286844","BCDIN3D-AS1","ENSG00000258057",2,2,3,0,7,0,1,0
"641","100286922","LOC100286922","ENSG00000178836",0,0,0,0,0,0,1,0
"642","100286938","VPS13A-AS1",NA,1,0,0,0,0,0,1,0
"643","100286979","ANAPC1P1","ENSG00000233673",4,3,4,0,11,0,1,0
"644","100287010","LOC100287010",NA,7,0,0,0,0,0,0,0
"645","100287015","MCPH1-DT","ENSG00000246089",5,1,0,0,2,0,1,0
"646","100287029","DDX11L10","ENSG00000233614",78,2,19,0,19,1,2,0
"647","100287036","LOC100287036",NA,36,48,23,9,15,0,10,2
"648","100287042","MIF4GD-DT","ENSG00000263843",0,0,0,0,4,0,0,0
"649","100287072","LOC100287072",NA,2,1,0,0,3,0,0,0
"650","100287102","DDX11L1","ENSG00000223972",2,1,0,0,2,0,0,0
"651","100287114","LINC00421","ENSG00000236834",0,0,0,0,0,0,0,0
"652","100287144","USP17L10","ENSG00000231396",0,0,0,0,0,0,0,0
"653","100287171","WASHC1","ENSG00000181404",4,17,16,3,10,0,1,0
"654","100287177","EML2-AS1","ENSG00000267757",0,0,0,0,1,0,0,0
"655","100287178","USP17L11","ENSG00000233136",0,0,0,0,0,0,0,0
"656","100287205","USP17L12","ENSG00000227551",0,0,0,0,0,0,0,0
"657","100287216","SH3RF3-AS1",NA,4,4,0,4,0,1,1,0
"658","100287225","LINC01630","ENSG00000227115",4,0,0,0,0,0,0,0
"659","100287226","ZNF729","ENSG00000196350",12,1,1,0,3,0,0,0
"660","100287226","ZNF729","ENSG00000279552",12,1,1,0,3,0,0,0
"661","100287227","TIPARP-AS1",NA,0,4,1,2,1,0,0,0
"662","100287238","USP17L13","ENSG00000232399",0,0,0,0,0,0,0,0
"663","100287284","MANSC4","ENSG00000205693",0,1,0,0,1,0,0,0
"664","100287314","LINC00941",NA,0,0,0,0,0,0,0,0
"665","100287327","USP17L17","ENSG00000249104",0,0,0,0,0,0,0,0
"666","100287362","PRSS46P","ENSG00000261603",0,0,0,0,0,0,0,0
"667","100287404","USP17L19","ENSG00000248920",0,0,0,0,0,0,0,0
"668","100287428",NA,NA,0,0,0,0,0,0,0,0
"669","100287441","USP17L20","ENSG00000250745",0,0,0,0,0,0,0,0
"670","100287466",NA,NA,0,0,0,0,0,0,0,0
"671","100287482","SMKR1","ENSG00000240204",1,1,0,0,0,0,0,0
"672","100287534",NA,NA,0,0,0,0,0,0,0,0
"673","100287559","ADPGK-AS1","ENSG00000260898",0,6,27,6,17,12,23,6
"674","100287569","LINC00173","ENSG00000196668",4,0,9,2,9,0,1,0
"675","100287596","DDX11L5","ENSG00000288170",0,4,1,0,0,0,0,0
"676","100287596","DDX11L5","ENSG00000248472",0,4,1,0,0,0,0,0
"677","100287596","DDX11L5","ENSG00000223972",0,4,1,0,0,0,0,0
"678","100287616","LOXL1-AS1","ENSG00000261801",0,5,5,0,5,0,2,0
"679","100287632","SELENOKP3",NA,0,0,0,0,1,0,0,0
"680","100287639","MTHFD2P1","ENSG00000244681",0,1,0,1,1,0,0,0
"681","100287718","ANKRD66","ENSG00000230062",0,0,0,0,0,0,0,0
"682","100287722","AP4B1-AS1","ENSG00000226167",6,6,10,0,17,0,2,0
"683","100287765","LINC00630",NA,5,16,4,0,20,1,4,0
"684","100287792","LOC100287792","ENSG00000204117",3,0,0,0,0,0,0,0
"685","100287814","LINC00582","ENSG00000229228",0,0,1,0,1,0,0,1
"686","100287834","LOC100287834",NA,0,0,0,0,0,0,0,0
"687","100287846","LOC100287846",NA,0,1,0,0,0,0,0,0
"688","100287879","LINC00994","ENSG00000189196",0,1,0,0,0,0,0,0
"689","100287898","TTC34","ENSG00000215912",2,2,2,0,0,0,0,0
"690","100287898","TTC34","ENSG00000275571",2,2,2,0,0,0,0,0
"691","100287902","LGALS8-AS1","ENSG00000223776",1,1,4,0,1,0,0,0
"692","100287932","TIMM23","ENSG00000265354",0,0,1,0,0,0,0,0
"693","100287944","LOC100287944","ENSG00000257545",0,0,0,0,2,0,0,0
"694","100287948","LINC01699","ENSG00000179452",0,0,1,0,0,0,0,0
"695","100288069","LOC100288069",NA,0,5,2,0,5,0,0,0
"696","100288077","WTAPP1","ENSG00000255282",0,0,0,0,0,0,0,0
"697","100288079","GS1-279B7.1","ENSG00000261024",0,0,0,0,0,0,1,0
"698","100288122","LDLRAD4-AS1","ENSG00000267690",0,7,11,2,21,0,7,1
"699","100288123","LOC100288123","ENSG00000267244",13,12,8,0,19,0,2,0
"700","100288142","NBPF20","ENSG00000162825",0,0,0,0,0,0,0,0
"701","100288181","LNCOC1","ENSG00000253741",0,0,0,0,0,0,0,0
"702","100288198","HMGN3-AS1","ENSG00000270362",3,8,2,2,10,0,0,0
"703","100288255",NA,NA,0,0,0,0,0,0,0,0
"704","100288287","KRTAP22-2","ENSG00000206106",0,0,0,0,0,0,0,0
"705","100288323","KRTAP21-3","ENSG00000231068",0,0,0,0,0,0,0,0
"706","100288332","NPIPA5","ENSG00000183793",0,2,19,0,23,0,0,0
"707","100288332","NPIPA5","ENSG00000282705",0,2,19,0,23,0,0,0
"708","100288346","NCAM1-AS1",NA,0,0,0,0,0,0,0,0
"709","100288413","ERVMER34-1","ENSG00000226887",3,0,0,0,0,0,0,0
"710","100288428","LMCD1-AS1","ENSG00000227110",0,1,0,0,0,0,0,0
"711","100288432","IL10RB-DT",NA,5,15,20,0,20,3,9,2
"712","100288485","MTRNR2L7","ENSG00000256892",1,1,6,0,2,42,119,49
"713","100288486","DDX11L9","ENSG00000248472",0,2,1,0,0,0,0,0
"714","100288486","DDX11L9","ENSG00000288170",0,2,1,0,0,0,0,0
"715","100288520","USP17L15","ENSG00000223569",0,0,0,0,0,0,0,0
"716","100288524","FOXL3-OT1","ENSG00000248767",18,1,0,1,2,14,6,8
"717","100288527","REXO1L2P","ENSG00000277422",0,0,0,0,0,0,0,0
"718","100288615","WHAMMP1",NA,6,49,44,4,57,0,5,0
"719","100288637","LOC100288637","ENSG00000187951",3,16,2,2,14,0,2,0
"720","100288687","DUX4","ENSG00000260596",0,0,0,0,0,0,0,0
"721","100288687","DUX4","ENSG00000283949",0,0,0,0,0,0,0,0
"722","100288730","PAN3-AS1",NA,9,14,31,4,3,1,23,2
"723","100288748","LINC02894","ENSG00000261437",2,0,0,0,0,0,0,0
"724","100288778","WASH8P","ENSG00000226210",0,0,1,0,0,0,0,0
"725","100288778","WASH8P","ENSG00000262435",0,0,1,0,0,0,0,0
"726","100288797","TMEM239","ENSG00000198326",0,0,0,0,0,0,0,0
"727","100288805","HYDIN2",NA,2,0,0,0,0,0,0,0
"728","100288814","CLDN34","ENSG00000234469",0,0,0,0,0,0,0,0
"729","100288831","SRGAP3-AS3","ENSG00000227929",3,0,1,0,0,0,0,0
"730","100288842","B3GALT9","ENSG00000214654",0,2,1,0,1,0,0,0
"731","100288846","MIA2-AS1","ENSG00000258940",6,4,0,0,0,0,0,0
"732","100288911","CRIM1-DT",NA,0,0,0,0,0,0,0,0
"733","100288966","LOC100288966","ENSG00000277630",0,0,0,0,0,0,0,0
"734","100288974","BMS1P21",NA,5,0,1,0,1,0,0,0
"735","100289017","MOXD2P","ENSG00000240268",0,0,0,0,0,0,0,0
"736","100289019","SLC25A25-AS1",NA,21,60,32,12,85,0,7,0
"737","100289092","ATP2A1-AS1","ENSG00000260442",0,0,0,0,0,0,0,0
"738","100289137","FAM95C","ENSG00000283486",0,2,1,0,14,0,0,0
"739","100289150","FAM197Y5","ENSG00000225516",0,0,0,0,0,0,0,0
"740","100289178","GNG12-AS1","ENSG00000232284",6,0,0,0,5,0,0,0
"741","100289187","TMEM225B","ENSG00000244219",2,1,0,0,2,0,0,0
"742","100289211","LINC00624","ENSG00000278811",0,0,0,0,0,0,0,0
"743","100289230","LOC100289230",NA,0,14,14,4,13,2,12,1
"744","100289255","TMEM238L","ENSG00000263429",1,0,0,0,0,0,0,0
"745","100289341","MAN1B1-DT","ENSG00000268996",2,1,4,3,3,1,0,0
"746","100289361","LOC100289361","ENSG00000268129",0,0,0,1,2,1,0,1
"747","100289373","UBAC2-AS1","ENSG00000228889",0,3,1,0,1,0,0,0
"748","100289388","KCTD21-AS1","ENSG00000246174",0,1,2,1,0,0,0,0
"749","100289410","MCF2L-AS1",NA,1,0,0,0,0,0,1,0
"750","100289462","DEFB4B","ENSG00000177257",0,0,0,0,0,0,0,0
"751","100289462","DEFB4B","ENSG00000275444",0,0,0,0,0,0,0,0
"752","100289462","DEFB4B","ENSG00000285433",0,0,0,0,0,0,0,0
"753","100289462","DEFB4B","ENSG00000285181",0,0,0,0,0,0,0,0
"754","100289462","DEFB4B","ENSG00000171711",0,0,0,0,0,0,0,0
"755","100289473","LOC100289473","ENSG00000232528",2,0,0,2,3,4,0,0
"756","100289495","LOC100289495","ENSG00000286760",3,1,4,1,1,0,4,0
"757","100289509","KCNIP2-AS1",NA,0,0,0,0,5,0,0,0
"758","100289511","LOC100289511",NA,18,7,4,10,6,0,1,0
"759","100289561","LOC100289561",NA,0,0,0,0,0,0,0,0
"760","100289635","ZNF605","ENSG00000196458",4,27,17,7,31,0,11,0
"761","100289650","PSG8-AS1","ENSG00000225877",3,0,0,0,0,0,0,0
"762","100289656","LOC100289656","ENSG00000232431",0,0,0,0,0,0,0,0
"763","100289656","LOC100289656","ENSG00000282648",0,0,0,0,0,0,0,0
"764","100289673","LINC01848",NA,0,0,0,0,0,0,0,0
"765","100289678","ZNF783","ENSG00000204946",1,45,23,8,58,2,5,1
"766","100292680","LINC00942","ENSG00000249628",0,0,0,0,0,0,0,0
"767","100293516","ZNF587B","ENSG00000269343",15,86,40,10,79,6,8,3
"768","100293534","C4B_2","ENSG00000233312",0,0,0,0,0,0,0,0
"769","100294145","LOC100294145",NA,0,0,0,0,0,0,0,0
"770","100294362","RNF213-AS1","ENSG00000263069",4,29,33,8,87,2,18,1
"771","100294720","NHEG1","ENSG00000225391",0,0,0,0,0,0,0,0
"773","100302112","MIR1284","ENSG00000221264",0,0,0,0,1,0,2,0
"774","100302113","MIR1200","ENSG00000221325",0,3,0,0,7,0,0,0
"775","100302115","MIR1468","ENSG00000222532",0,0,0,0,0,0,0,0
"776","100302116","MIR1265","ENSG00000221371",0,0,0,0,0,0,0,0
"777","100302117","MIR320B1","ENSG00000211543",0,0,0,0,0,0,0,0
"778","100302118","MIR1286","ENSG00000221039",0,0,1,0,0,0,0,0
"779","100302119","MIR1538","ENSG00000223109",0,0,0,0,0,0,0,0
"780","100302121","MIR1276","ENSG00000221634",0,0,0,0,1,0,0,0
"781","100302123","MIR1275","ENSG00000221697",0,0,0,0,0,0,0,0
"782","100302124","MIR1288","ENSG00000221355",0,0,0,0,0,0,0,0
"783","100302126","MIR1471","ENSG00000222246",0,0,0,0,0,0,0,0
"784","100302127","MIR1470","ENSG00000269782",0,0,0,0,0,0,0,0
"785","100302129","MIR1915","ENSG00000222071",0,0,0,0,0,0,0,0
"786","100302131","MIR302F","ENSG00000283218",1,0,0,0,1,0,0,0
"787","100302132","MIR1182","ENSG00000283799",0,0,0,0,0,0,0,0
"788","100302133","MIR1287","ENSG00000284415",0,0,0,0,0,0,0,0
"789","100302134","MIR1289-2","ENSG00000221287",0,0,0,0,0,0,0,0
"790","100302135","MIR320C1","ENSG00000221493",0,1,0,0,1,0,0,0
"791","100302136","MIR1252","ENSG00000221788",0,0,0,0,0,0,0,0
"792","100302137","MIR1914","ENSG00000284433",0,0,0,1,3,0,0,0
"793","100302138","MIR1292","ENSG00000284481",0,0,0,0,0,0,0,0
"794","100302139","MIR1537","ENSG00000222831",0,1,0,1,0,0,0,0
"795","100302141","MIR1913","ENSG00000222958",0,0,0,0,0,0,0,0
"796","100302142","MIR1246","ENSG00000283203",0,0,0,0,0,0,0,0
"797","100302144","MIR1912","ENSG00000222321",0,0,0,0,0,0,0,0
"798","100302145","MIR1247","ENSG00000283857",0,0,0,0,0,0,0,0
"799","100302149","MIR1249","ENSG00000221598",0,1,0,0,0,0,0,0
"800","100302150","MIR1296","ENSG00000221063",0,3,2,0,5,2,0,1
"801","100302152","MIR548N","ENSG00000221669",0,0,0,0,0,0,0,0
"802","100302153","MIR1298","ENSG00000221710",0,0,0,0,0,0,0,0
"803","100302155","MIR1256","ENSG00000221808",0,0,0,0,0,0,0,0
"804","100302156","MIR1229","ENSG00000221394",0,0,0,0,0,0,0,0
"805","100302156","MIR1229","ENSG00000283912",0,0,0,0,0,0,0,0
"806","100302157","MIR1185-1","ENSG00000221525",0,0,0,0,0,0,0,0
"807","100302158","MIR1231","ENSG00000221028",0,0,0,0,0,0,0,0
"808","100302161","MIR1205","ENSG00000221771",0,0,0,0,6,0,0,0
"809","100302163","MIR1278","ENSG00000221680",0,0,0,0,2,0,0,0
"810","100302164","MIR2113","ENSG00000238367",0,0,0,0,0,0,0,0
"811","100302166","MIR1322","ENSG00000283210",0,0,0,0,0,0,0,0
"812","100302166","MIR1322","ENSG00000284875",0,0,0,0,0,0,0,0
"813","100302168","MIR1257","ENSG00000284193",0,0,0,0,0,0,0,0
"814","100302169","MIR320D2",NA,0,0,0,0,0,0,0,0
"815","100302170","MIR1206","ENSG00000283200",0,2,1,0,1,0,4,0
"816","100302172","MIR1258","ENSG00000221240",0,0,0,0,0,0,0,0
"817","100302174","MIR1307","ENSG00000283867",0,0,0,0,0,0,0,0
"818","100302175","MIR1207","ENSG00000221176",0,1,3,0,1,0,0,0
"819","100302178","MIR1295A","ENSG00000221390",0,0,0,0,0,0,0,0
"820","100302179","MIR1270","ENSG00000238517",0,0,0,0,0,0,0,0
"821","100302182","MIR1279","ENSG00000283476",0,0,0,0,0,0,0,0
"822","100302184","MIR1272","ENSG00000221033",0,0,0,0,0,0,0,0
"823","100302185","MIR1204","ENSG00000283710",0,4,2,3,2,0,0,0
"824","100302186","MIR548I3","ENSG00000221305",0,0,0,0,0,0,0,0
"825","100302187","MIR1297","ENSG00000283126",3,0,0,0,0,0,0,0
"826","100302188","MIR1243","ENSG00000283193",0,0,0,0,0,0,0,0
"827","100302190","MIR1976","ENSG00000238705",0,0,0,0,0,0,0,0
"828","100302190","MIR1976","ENSG00000280948",0,0,0,0,0,0,0,0
"829","100302191","MIR548I4","ENSG00000221494",0,0,0,0,0,0,0,0
"830","100302192","MIR548F1","ENSG00000221594",0,0,0,0,0,0,0,0
"831","100302195","MIR320C2",NA,0,0,0,0,0,0,0,0
"832","100302196","MIR1234","ENSG00000284139",0,0,0,0,0,0,0,0
"833","100302196","MIR1234","ENSG00000285207",0,0,0,0,0,0,0,0
"834","100302197","MIR1306","ENSG00000284464",0,0,0,0,0,0,0,0
"835","100302201","MIR1228","ENSG00000221365",0,0,0,0,0,0,0,0
"836","100302202","MIR1266","ENSG00000221052",0,0,0,0,0,0,0,0
"837","100302204","MIR548I1","ENSG00000221737",0,0,0,0,0,0,0,0
"838","100302205","MIR1283-2","ENSG00000221548",0,0,0,0,0,0,0,0
"839","100302208","MIR1253","ENSG00000221200",0,0,0,0,0,0,0,0
"840","100302209","MIR1185-2","ENSG00000221614",0,0,0,0,0,0,0,0
"841","100302210","MIR1909","ENSG00000284216",0,0,0,0,0,0,0,0
"842","100302211","MIR1203","ENSG00000221739",0,6,0,0,2,0,0,0
"843","100302212","MIR1324","ENSG00000283894",0,0,0,0,0,0,0,0
"844","100302213","MIR1181","ENSG00000284268",0,0,0,0,0,0,0,0
"845","100302214","MIR1277","ENSG00000221463",0,0,0,0,0,0,0,0
"846","100302217","MIR1827","ENSG00000221476",0,0,0,0,2,0,0,0
"847","100302219","MIR1245A","ENSG00000221502",0,0,0,0,0,0,0,0
"848","100302220","MIR1293","ENSG00000221604",1,0,0,0,0,0,0,0
"849","100302222","MIR1911","ENSG00000222715",0,0,0,0,0,0,0,0
"850","100302224","MIR2110","ENSG00000284442",0,0,0,0,0,0,0,0
"851","100302225","MIR2053","ENSG00000238399",1,0,0,0,0,0,0,0
"852","100302226","MIR1238","ENSG00000221410",0,1,0,0,0,0,0,0
"853","100302229","MIR1250","ENSG00000221025",0,0,0,0,0,0,0,0
"854","100302232","MIR1226","ENSG00000221585",0,0,0,0,0,0,0,0
"855","100302235","MIR1179","ENSG00000221630",0,0,0,0,0,0,0,0
"856","100302236","MIR1260A","ENSG00000221754",0,0,0,0,0,0,0,0
"857","100302237","MIR1281","ENSG00000284015",0,1,0,2,3,0,0,0
"858","100302238","MIR103B1","ENSG00000283612",0,0,0,0,0,0,0,0
"859","100302239","MIR548F5","ENSG00000221348",0,1,1,0,2,0,0,0
"860","100302240","MIR1304","ENSG00000284458",0,1,2,0,2,0,0,0
"861","100302242","MIR1236","ENSG00000284446",0,0,0,0,0,0,0,0
"862","100302243","MIR1972-1","ENSG00000238728",0,1,0,1,0,0,0,0
"863","100302246","MIR1301","ENSG00000221445",0,0,0,0,0,0,0,0
"864","100302250","MIR1197","ENSG00000221745",0,0,0,0,0,0,0,0
"865","100302251","MIR1264","ENSG00000276158",0,0,0,0,0,0,0,0
"866","100302254","MIR1282","ENSG00000221792",0,0,0,0,0,0,0,0
"867","100302255","MIR1323","ENSG00000221017",0,0,0,0,0,0,0,0
"868","100302256","MIR1180","ENSG00000221540",0,0,0,0,0,0,0,0
"869","100302257","MIR1539","ENSG00000284239",0,0,0,0,0,0,0,0
"870","100302258","MIR1469","ENSG00000283888",0,0,0,0,0,0,0,0
"871","100302260","MIR2052","ENSG00000283188",0,0,0,0,0,0,0,0
"872","100302261","MIR1910","ENSG00000283416",0,1,0,0,0,0,0,0
"873","100302263","MIR1908","ENSG00000284416",0,0,0,0,0,0,0,0
"874","100302265","MIR1283-1","ENSG00000221421",0,0,0,0,0,0,0,0
"875","100302267","MIR2054","ENSG00000283550",0,0,0,0,0,0,0,0
"876","100302270","MIR1305","ENSG00000221227",0,0,0,0,0,0,0,0
"877","100302274","MIR1178","ENSG00000283768",0,0,0,0,0,0,0,0
"878","100302277","MIR548I2","ENSG00000221275",0,0,0,0,0,0,0,0
"879","100302279","MIR1262","ENSG00000221203",0,0,0,0,0,0,0,0
"880","100302280","MIR1237","ENSG00000221273",0,0,0,0,0,0,0,0
"881","100302281","MIR1208","ENSG00000221261",0,1,0,0,0,0,0,0
"882","100302282","MIR103B2","ENSG00000283320",0,0,0,0,0,0,0,0
"883","100302283","MIR1227","ENSG00000221411",0,0,0,0,0,0,0,0
"884","100302285","MIR1244-1","ENSG00000284378",0,2,1,0,2,3,2,1
"885","100302287","MIR548H3","ENSG00000221698",0,0,0,0,0,0,0,0
"886","100302289","MIR1251","ENSG00000221479",0,0,0,0,0,0,0,0
"887","100302290","MIR1973","ENSG00000284253",0,0,1,0,0,5,11,5
"888","100302401","RASAL2-AS1","ENSG00000224687",0,0,0,0,0,0,0,0
"889","100302526","FAM41AY2",NA,0,0,0,0,0,0,0,0
"890","100302640","LINC00882",NA,3,0,0,2,0,0,0,0
"891","100302650","BABAM2-AS1",NA,3,6,5,2,7,2,32,4
"892","100302691","LINC00184","ENSG00000224939",12,1,0,0,0,0,0,0
"893","100302692","FTX","ENSG00000230590",7,117,101,13,224,7,36,5
"894","100302736","TMED7-TICAM2","ENSG00000251201",0,0,0,0,0,0,0,0
"895","100302739","PCNA-AS1",NA,0,0,0,0,0,0,0,0
"896","100302740","FAS-AS1",NA,2,9,1,0,5,3,20,1
"897","100302743","SNORA80B","ENSG00000206633",42,81,1,35,11,0,0,0
"898","100302746","NCRUPAR",NA,0,0,0,0,1,0,0,0
"899","100303453","TSNAX-DISC1","ENSG00000270106",0,1,0,0,2,0,0,0
"900","100303491","ZEB2-AS1","ENSG00000238057",2,3,7,0,10,1,10,1
"901","100303728","SLC25A5-AS1","ENSG00000224281",0,6,4,2,6,0,2,0
"902","100303749","LOC100303749",NA,4,7,2,0,9,0,4,1
"903","100303755","PET117","ENSG00000232838",0,4,0,1,0,0,0,0
"904","100306951","PITPNA-AS1","ENSG00000236618",0,2,1,0,2,0,1,0
"905","100306975","NDUFAF4P1",NA,1,0,0,0,2,0,2,0
"906","100309464","OTX2-AS1","ENSG00000248550",3,0,0,0,0,0,0,0
"907","100310812","SPDYE2B","ENSG00000173678",0,2,9,0,29,0,2,1
"908","100310846","ANKRD61","ENSG00000157999",5,6,2,0,12,1,3,0
"909","100313769","MIR320B2",NA,4,0,3,0,2,0,0,0
"910","100313770","MIR548K","ENSG00000221333",0,2,0,0,0,0,0,0
"911","100313770","MIR548K","ENSG00000288233",0,2,0,0,0,0,0,0
"912","100313771","MIR548F2","ENSG00000221782",0,0,0,0,0,0,0,0
"913","100313772","MIR548M","ENSG00000221187",0,0,0,0,0,0,0,0
"914","100313773","MIR548H2","ENSG00000221801",0,0,0,0,0,0,0,0
"915","100313777","MIR670","ENSG00000211568",0,0,0,0,0,0,0,0
"916","100313778","MIR759","ENSG00000211579",0,0,0,0,0,0,0,0
"917","100313779","MIR2117","ENSG00000284344",0,0,0,0,0,0,0,0
"918","100313780","MIR2278","ENSG00000252153",0,0,1,0,1,0,0,0
"919","100313781","MIR718","ENSG00000284286",0,0,0,0,0,0,0,0
"920","100313824","MIR663B","ENSG00000221288",4,9,4,6,2,0,0,0
"921","100313837","MIR762","ENSG00000211591",0,0,0,0,0,0,0,0
"922","100313838","MIR764","ENSG00000212100",0,0,0,0,0,0,0,0
"923","100313839","MIR2114","ENSG00000252454",0,0,0,0,0,0,0,0
"924","100313841","MIR548Q","ENSG00000221331",1,0,0,0,0,0,0,0
"925","100313842","MIR2276","ENSG00000252695",0,0,0,0,0,0,0,0
"926","100313843","MIR711","ENSG00000284251",0,0,0,0,0,0,0,0
"927","100313884","MIR548H4","ENSG00000221616",0,0,0,0,0,0,0,0
"928","100313886","MIR2116","ENSG00000253030",0,0,0,0,1,0,0,0
"929","100313887","MIR2277","ENSG00000284336",0,0,0,0,0,0,0,0
"930","100313892","MIR761","ENSG00000283899",0,0,0,0,0,0,0,0
"931","100313895","MIR548F4","ENSG00000221442",0,0,0,0,0,0,0,0
"932","100313896","MIR320D1",NA,0,2,1,0,1,0,0,0
"933","100313914","MIR548J","ENSG00000221760",0,0,0,0,2,0,0,1
"934","100313923","MIR449C","ENSG00000251856",0,0,0,0,0,0,0,0
"935","100313938","MIR548G","ENSG00000221369",0,0,1,0,0,0,0,0
"936","100316868","HOTTIP",NA,0,0,0,0,0,0,0,0
"937","100316904","SAP25","ENSG00000205307",24,44,63,12,18,0,5,0
"938","100329109","GCSHP3",NA,8,5,3,1,7,0,0,1
"939","100329135","TRPC5OS","ENSG00000204025",0,0,0,0,0,0,0,0
"940","100335030","LOC100335030",NA,9,14,19,4,22,0,1,0
"941","100337591","SNORA70F","ENSG00000206869",0,0,0,0,0,0,0,0
"942","100337616","CSN1S2BP",NA,0,0,0,0,0,0,0,0
"943","100359394","LINC00102","ENSG00000230542",0,0,0,0,0,0,0,0
"945","100379132","SNORA70G","ENSG00000206650",0,14,16,8,16,2,19,0
"946","100379141","SNORA70D","ENSG00000263666",0,0,0,0,0,0,0,0
"947","100379174","MACROD2-AS1","ENSG00000235914",0,0,0,0,0,0,0,0
"948","100379220","TMED11P","ENSG00000215367",0,1,0,0,2,1,0,1
"949","100379224","LOC100379224","ENSG00000186019",1,0,1,0,5,0,3,0
"950","100379249","BOK-AS1",NA,2,0,0,0,0,0,0,0
"951","100379250","SNORA70E","ENSG00000207221",0,0,0,0,1,0,0,0
"952","100379251","NPPA-AS1",NA,5,9,2,0,10,0,3,0
